,checking_status_'<0'_tanh_exp,checking_status_'no checking'_tanh_exp,checking_status_'no checking'_radian_exp,(residence_since/foreign_worker_kterm)_exp,(duration-savings_status_kterm)_abs,(foreign_worker_yes-purpose)_abs,(other_payment_plans_none-housing_own)_abs,(checking_status_'no checking'_radian-(checking_status_kterm*property_magnitude_car)),((existing_credits*own_telephone_kterm)-credit_amount),((savings_status_kterm-personal_status_'male single')-foreign_worker_kterm),(checking_status_'no checking'_tanh-savings_status_kterm),(installment_commitment_degree-purpose),((other_parties_kterm*property_magnitude_car)-(own_telephone_kterm*other_payment_plans_none)),((savings_status_kterm-foreign_worker_yes)-(checking_status_'<0'+property_magnitude_car)),(personal_status_kterm_ln-property_magnitude_'real estate'),((age/purpose_kterm)-personal_status_'male single'),(checking_status_'no checking'_tanh-(residence_since/checking_status_kterm)),((duration+credit_history_'critical/other existing credit')-(residence_since/checking_status_kterm)),(other_parties_none_radian-employment_kterm),((credit_amount/other_payment_plans_kterm)-purpose_kterm),(checking_status_'<0'_tanh-(foreign_worker_kterm-housing_own)),(job_skilled_degree-other_parties_kterm),((foreign_worker_yes+purpose)-(existing_credits*purpose)),((checking_status_kterm-property_magnitude_car)-purpose_kterm),(property_magnitude_'real estate'_degree-(savings_status_'<100'+housing_own)),((employment_'>=7'-other_payment_plans_none)-(other_payment_plans_none-housing_own)),((credit_amount*property_magnitude_car)-credit_history_'existing paid'),((residence_since/checking_status_kterm)-property_magnitude_'real estate'),((purpose_kterm-other_payment_plans_kterm)-existing_credits),(credit_history_kterm_ln-(savings_status_kterm-personal_status_'male single')),(foreign_worker_yes_tanh-property_magnitude_'real estate'),(credit_history_'critical/other existing credit'_degree-job_kterm),((savings_status_kterm-foreign_worker_yes)-(other_parties_kterm*property_magnitude_car)),(checking_status_kterm_degree+(residence_since/foreign_worker_kterm)),((credit_amount+job_skilled)+checking_status_'no checking'),((checking_status_'<0'+property_magnitude_car)+(other_parties_kterm*property_magnitude_car)),((checking_status_kterm*other_parties_kterm)+duration),(checking_status_'no checking'_tanh+(savings_status_kterm-foreign_worker_yes)),((existing_credits*purpose)+credit_amount),(foreign_worker_yes_radian+(duration*residence_since)),(checking_status_'no checking'_tanh+checking_status_'<0'_degree),(credit_history_kterm_ln+(other_parties_none*housing_own)),(installment_commitment_sigmoid+checking_status_'<0'),(installment_commitment_degree+(property_magnitude_kterm*other_parties_none)),((credit_amount+job_skilled)+(job_skilled+own_telephone_yes)),(checking_status_'<0'_degree+installment_commitment),((purpose_kterm-other_payment_plans_kterm)+credit_history_'critical/other existing credit'_radian),((age/purpose_kterm)+age),(checking_status_'no checking'_tanh+(credit_amount*property_magnitude_car)),(checking_status_'no checking'_radian+(checking_status_kterm*other_parties_kterm)),(property_magnitude_car_tanh+installment_commitment_sigmoid),(checking_status_'no checking'_sigmoid+(savings_status_'<100'+housing_own)),(foreign_worker_yes_tanh+checking_status_kterm_degree),(foreign_worker_yes_radian+employment_'>=7'),((checking_status_kterm*property_magnitude_car)+other_payment_plans_none),((credit_history_kterm-personal_status_'male single')+(own_telephone_kterm*other_payment_plans_none)),(residence_since_ln+job_skilled),(duration_sigmoid+savings_status_kterm),(credit_history_'critical/other existing credit'_tanh+(checking_status_'<0'+property_magnitude_car)),(credit_history_kterm_ln+age),(other_parties_none_radian+savings_status_'<100'),((checking_status_kterm*property_magnitude_car)+(other_parties_none*housing_own)),((credit_history_'existing paid'-employment_'>=7')+credit_history_kterm),(credit_history_kterm_ln+property_magnitude_car),((purpose_kterm-housing_own)+other_parties_none),((duration-savings_status_kterm)+(duration/foreign_worker_kterm)),((age/purpose_kterm)/other_payment_plans_kterm),(foreign_worker_yes_tanh/(foreign_worker_yes+purpose)),((residence_since+credit_history_'existing paid')/employment_kterm),(checking_status_'no checking'_tanh/(foreign_worker_kterm-housing_own)),((checking_status_'<0'-job_skilled)/existing_credits),(checking_status_'no checking'_tanh/(residence_since/foreign_worker_kterm)),(checking_status_'no checking'_tanh/(credit_amount+num_dependents)),((duration*residence_since)/(duration/savings_status_kterm)),(foreign_worker_yes_tanh/(existing_credits*foreign_worker_kterm)),(duration_sigmoid/existing_credits),((checking_status_kterm*property_magnitude_car)/property_magnitude_kterm),((savings_status_kterm-foreign_worker_yes)/credit_history_kterm),(credit_history_'critical/other existing credit'_radian/(existing_credits/num_dependents)),(installment_commitment_sigmoid/(purpose_kterm-other_payment_plans_kterm)),((job_skilled+own_telephone_yes)/job_kterm),(credit_history_'critical/other existing credit'_tanh/installment_commitment),(other_parties_none_radian/(residence_since+credit_history_'existing paid')),((foreign_worker_yes-purpose)/checking_status_kterm_radian),((credit_amount+job_skilled)/(other_parties_kterm/own_telephone_kterm)),((checking_status_'<0'+property_magnitude_car)/personal_status_kterm),(duration_sigmoid/(duration/savings_status_kterm)),(other_parties_none_radian/(duration/savings_status_kterm)),((savings_status_kterm-foreign_worker_yes)/(residence_since/foreign_worker_kterm)),(installment_commitment_degree/personal_status_kterm),(credit_history_'critical/other existing credit'_degree/existing_credits),((duration+credit_history_'critical/other existing credit')/purpose_kterm),((other_parties_none*housing_own)/savings_status_kterm),(installment_commitment_sigmoid/credit_history_kterm),((duration/foreign_worker_kterm)/personal_status_kterm),((credit_history_kterm-personal_status_'male single')/(residence_since+credit_history_'existing paid')),(foreign_worker_yes_sigmoid/(residence_since/foreign_worker_kterm)),(checking_status_'no checking'_radian/(residence_since/foreign_worker_kterm)),((savings_status_kterm-foreign_worker_yes)/(existing_credits*own_telephone_kterm)),((credit_history_'existing paid'-employment_'>=7')/(housing_kterm+credit_history_'existing paid')),((checking_status_kterm-property_magnitude_car)/(existing_credits*own_telephone_kterm)),((savings_status_kterm-personal_status_'male single')*property_magnitude_'real estate'),((employment_'>=7'-other_payment_plans_none)*(age/purpose_kterm)),(installment_commitment_sigmoid*(existing_credits/num_dependents)),((credit_history_'existing paid'-employment_'>=7')*other_parties_none_radian),((own_telephone_kterm*other_payment_plans_none)*checking_status_'<0'),((property_magnitude_kterm*other_parties_none)*other_parties_none),((checking_status_kterm-property_magnitude_car)*existing_credits),(checking_status_kterm_degree*savings_status_'<100'),(credit_history_kterm_ln*(other_payment_plans_none-housing_own)),(credit_history_kterm_ln*(foreign_worker_yes+purpose)),(credit_history_'critical/other existing credit'_degree*(residence_since+credit_history_'existing paid')),((savings_status_'<100'+housing_own)*num_dependents),((foreign_worker_yes-purpose)*checking_status_'no checking'_radian),((purpose_kterm-other_payment_plans_kterm)*installment_commitment),((job_skilled+own_telephone_yes)*savings_status_kterm),(foreign_worker_yes_sigmoid*(foreign_worker_yes-purpose)),(checking_status_'no checking'_sigmoid*(existing_credits*foreign_worker_kterm)),((other_parties_kterm*property_magnitude_car)*(residence_since/foreign_worker_kterm)),((credit_history_kterm-personal_status_'male single')*checking_status_kterm),((other_payment_plans_kterm+checking_status_'<0')*credit_history_'critical/other existing credit'),((other_payment_plans_kterm+checking_status_'<0')*(duration/savings_status_kterm)),((credit_history_'existing paid'-employment_'>=7')*checking_status_kterm_radian),(checking_status_kterm_radian*other_parties_none_radian),(credit_history_'critical/other existing credit'_degree*(duration/savings_status_kterm)),(property_magnitude_car_tanh*(age/purpose_kterm)),(checking_status_'<0'_degree*existing_credits),((foreign_worker_kterm-housing_own)*housing_own),((num_dependents/checking_status_kterm)*other_parties_kterm),(foreign_worker_yes_sigmoid*num_dependents),(property_magnitude_car_tanh*(employment_'>=7'-other_payment_plans_none)),((savings_status_kterm-foreign_worker_yes)*checking_status_kterm),((duration*residence_since)*own_telephone_yes),(residence_since_ln*personal_status_kterm),((other_payment_plans_none-housing_own)*(other_parties_kterm/own_telephone_kterm)),(duration*residence_since)_sin,(purpose_kterm-other_payment_plans_kterm)_sin,(existing_credits*own_telephone_kterm)_sin,(duration+credit_history_'critical/other existing credit')_sin,property_magnitude_kterm_radian_sin,checking_status_'no checking'_tanh_sin,checking_status_kterm_degree_sin,credit_history_'critical/other existing credit'_radian_radian,(residence_since+credit_history_'existing paid')_radian,(other_parties_kterm/own_telephone_kterm)_radian,(credit_amount+job_skilled)_radian,(duration/foreign_worker_kterm)_radian,(residence_since/checking_status_kterm)_radian,foreign_worker_yes_sigmoid_radian,class
0,2.1416876,1.0,1.0,1.0041623,177.0,6.0,0.0,0.0,-361.0,-781.0,-183.0,222.1831,-404.0,181.0,5.3062754,-0.7607143,-0.01459854,6.9854016,-252.98254,-278.56387,-961.2384,-849.7042,-6.0,-6.0,56.295776,0.0,0.0,-0.98540145,-536.0,-176.31982,-0.23840582,-572.7042,182.0,15699.047,1170.0,1.0,248524.0,182.0,1183.0,24.017454,57.295776,6.6801724,1.9820137,511.1831,1172.0,61.295776,-533.98254,67.23929,0.0,248518.0,0.98201376,1.5,15699.805,1.0174533,1.0,696.0,2.3862944,183.99753,1.7615942,72.680176,0.017453292,1.0,292.0,5.6801724,280.0,-176.99377,0.00029396277,0.09519927,0.015810277,0.0,0.0,0.0,0.0,732.00006,0.00039542792,0.4987637,0.0,0.6211604,0.008726646,-0.0018389771,0.0031746032,0.19039854,0.004363323,-1.254652,521.14667,0.0018248175,30.424587,0.53232545,43816.5,0.41821733,28.647888,0.025,0.0054644807,0.003351583,1.136958e-05,73.0,176.00235,0.0,0.22524753,-0.0014025245,0.3391089,182.0,0.0,1.9640275,-0.017453292,404.0,282.0,548.0,0.0,0.0,45.44138,229.1831,1.0,-0.0,-2136.0,366.0,-4.3863516,963.0,0.0,80008.0,815.0,26.72131,-4.7822022,0.083465174,1.8785499,0.0,114.59155,962.0,3.310219,0.7310586,0.0,49868.0,24.0,759.68933,0.0,-0.9055784,0.0706921,-0.57343125,0.6569866,-0.9781476,0.0,-0.4833512,0.00030461742,0.06981317,0.039183505,20.420353,0.000108743254,0.0002547926,0.012759379,1.0
1,1.0,1.0,1.0,1.002079,555.0,6.0,0.0,0.0,-5355.0,-360.0,-603.0,107.59155,-596.0,602.0,4.7365723,0.07857143,-0.007434944,47.992565,-338.98254,-272.68918,-962.0,-849.7042,1.0,-11.0,55.295776,-1.0,-1.0,-0.99256504,-535.0,-596.7271,-0.23840582,-630.0,602.0,15412.565,5952.0,0.0,244031.0,602.0,5958.0,96.017456,0.0,7.272877,0.880797,396.59155,5953.0,2.0,-534.0,22.078571,0.0,243983.0,0.880797,2.5,15413.325,0.017453292,1.0,1126.0,1.6931472,604.0,0.0,28.272877,1.0174533,1.0,531.0,6.272877,280.0,-554.95013,9.65251e-05,0.09519927,0.0088495575,0.0,-1.0,0.0,0.0,1206.0,0.00079085585,1.0,0.0,1.135849,0.0,-0.0016494326,0.0015873016,0.0,0.005817764,-1.2779727,3911.1267,0.0,12.5625,0.219257,289863.0,0.36965016,0.0,0.17142858,0.0016583748,0.0016618812,0.00016078785,176.66667,352.0047,0.0,1.0100671,0.0014005603,0.45134228,603.0,-0.07857143,0.880797,0.017453292,0.0,282.0,269.0,15412.563,0.0,50.183018,0.0,2.0,-0.0,-1068.0,603.0,-4.3863516,481.5,0.0,142570.0,0.0,64.79602,4.694936,0.08194209,0.0,0.0,0.0,962.0,3.3717473,0.7310586,-0.0,161938.0,0.0,214.87563,0.0,0.98358774,0.0706921,-0.78494304,-0.76825464,-0.9781476,0.0,-0.089960165,0.0,0.05235988,0.02656063,103.881996,0.00086994603,0.00012976426,0.012759379,0.0
2,1.0,2.1416876,1.0176065,1.0031201,591.0,3.0,0.0,0.017453292,-1500.0,-361.0,-602.2384,110.59155,-596.0,602.0,5.3062754,-0.01999998,0.75398,12.992386,-173.98254,-47.42506,-962.0,-907.0,1.0,344.0,55.295776,-1.0,0.0,-0.9923858,-765.0,-596.3198,-0.23840582,-142.70422,602.0,22574.54,2097.0,0.0,357370.0,602.7616,2100.0,36.017452,0.7615942,6.6801724,0.880797,396.59155,2096.0,2.0,-763.98254,49.98,0.7615942,357358.03,0.880797,2.7310586,22575.297,0.017453292,1.0,888.0,1.0986123,604.0,0.7615942,54.680172,1.0174533,1.0,293.0,5.6801724,50.0,-590.98755,0.0012039312,0.15231884,0.01724138,0.0007916779,0.0,244.47174,0.0003630096,1809.0,0.00079085585,0.9999938,0.0,2.0546074,0.034906585,-0.0011528757,0.0,0.3807971,0.005817764,-0.43626228,1377.3054,0.0,50.24969,0.877028,193242.0,0.20910867,57.295776,0.26,0.0016583748,0.0030061333,2.273916e-05,97.333336,234.66982,5.602507,1.0100671,0.0,0.6610738,602.0,-0.98,0.4403985,0.0,0.0,282.0,394.0,22574.535,0.0,28.400862,171.88733,4.0,-0.05235988,-1528.0,0.0,-2.1931758,704.0094,0.0,115048.0,814.0,16.199005,0.0,0.120019265,1.1402144,0.0,0.0,962.0,4.6040606,1.4621172,-0.0,237188.0,0.0,602.03955,0.0,-0.99177885,0.558839,-0.78494304,0.42016703,-0.9781476,0.6900761,-0.8132133,0.00030461742,0.05235988,0.02656063,36.5821,0.00021748651,0.00013289308,0.012759379,1.0
3,2.1416876,1.0,1.0,1.0041623,561.0,4.0,1.0,0.0,-7286.0,-361.0,-603.0,109.59155,-596.0,601.0,6.3062754,-0.7513812,-0.01459854,41.9854,-174.0,-171.31696,-962.2384,5.2957764,1.0,93.0,-1.0,-2.0,-1.0,0.01459854,-634.0,-595.7271,0.7615942,-630.0,602.0,15699.047,7883.0,1.0,14290.0,602.0,7887.0,168.01746,57.295776,6.272877,1.880797,114.59155,7884.0,59.295776,-633.0,45.24862,0.0,14248.0,0.880797,1.5,15699.805,0.017453292,1.0,1125.0,2.3862944,604.0,1.0,51.272877,1.0,0.0,531.0,6.272877,181.0,-560.95636,0.0003054285,0.12693237,0.028735632,0.0,0.0,0.0,0.0,2412.0,0.00079085585,1.0,0.0,1.135849,0.0,-0.0013914645,0.0015873016,0.0,0.0,-0.8364347,90351.305,0.0018248175,14.357143,0.0,144931.5,0.20910867,0.0,0.2320442,0.0,0.0016618812,7.958705e-05,105.8,176.00235,0.0,1.0100671,0.0091743115,0.45973155,0.0,-0.24861878,0.4403985,0.0,596.0,0.0,274.0,15699.043,6.272877,37.637264,0.0,2.0,-0.0,-1266.0,603.0,-2.9242344,481.5,0.0,144946.0,0.0,56.766167,4.7822022,0.0,0.0,0.0,57.295776,0.0,0.37956205,1.4621172,-0.0,164948.0,0.0,759.68933,0.087248325,-0.9971733,0.99952203,-0.78494304,-0.91652155,-0.7880107,0.0,-0.4833512,0.0,0.08726646,0.0015227705,137.5843,0.00076120277,0.0002547926,0.012759379,1.0
4,2.1416876,1.0,1.0,1.0041623,579.0,0.0,1.0,0.0,-3678.0,-361.0,-603.0,170.88733,-596.0,601.0,6.3062754,-0.77350426,-0.01459854,23.985401,-338.98254,-228.0172,-962.2384,-849.7042,0.0,40.0,-1.0,-2.0,0.0,0.01459854,-582.0,-597.52264,0.7615942,-630.0,602.0,15699.047,4871.0,1.0,248542.0,602.0,4872.0,96.017456,57.295776,4.477337,1.9525741,325.88733,4872.0,60.295776,-580.0,53.226494,0.0,248518.0,0.95257413,1.5,15699.805,0.017453292,1.0,683.0,2.3862944,604.0,1.0,57.477337,1.0174533,0.0,88.0,4.477337,235.0,-578.9751,0.00027825029,0.3807971,0.01179941,0.0,0.0,0.0,0.0,2412.0,0.00039542792,0.5,0.0,6.840909,0.0,-0.0016423692,0.0015873016,0.0,0.004363323,0.0,3200.7893,0.0018248175,25.125,0.438514,144931.5,0.313663,0.0,0.102564104,0.0,0.010824706,4.547832e-05,21.75,176.00235,0.0,0.50503355,0.0,0.22986577,0.0,-0.22649573,0.95257413,0.0,596.0,154.0,548.0,15699.043,4.477337,8.954674,0.0,2.0,0.0,-1740.0,603.0,0.0,963.0,0.0,23838.0,0.0,32.43781,0.0,0.083465174,0.0,0.0,114.59155,0.0,6.620438,1.4621172,-0.0,164948.0,0.0,759.68933,1.5218121,0.98358774,-0.9300838,-0.97265106,-0.9055784,0.43837112,0.0,-0.4833512,0.0,0.06981317,0.02656063,85.014984,0.00043497302,0.0002547926,0.012759379,0.0
5,1.0,2.1416876,1.0176065,1.0041623,147.0,3.0,1.0,0.017453292,-8651.0,-781.0,-182.2384,110.59155,-404.0,182.0,6.3062754,-0.3,0.7514419,35.98985,-338.98254,-38.875923,-963.0,-907.0,1.0,344.0,0.0,-2.0,-1.0,0.010152284,-765.0,-175.72713,0.7615942,-200.0,182.0,22574.54,9056.0,0.0,357394.0,182.7616,9059.0,144.01746,0.7615942,6.272877,0.880797,268.59155,9056.0,2.0,-764.0,35.7,0.7615942,357358.03,0.880797,0.7310586,22575.297,0.017453292,1.0,933.0,1.3862944,184.0,0.0,41.272877,0.017453292,0.0,531.0,6.272877,51.0,-146.96262,0.00085995084,0.15231884,0.0147492625,0.00079085585,0.0,183.35379,8.408901e-05,732.0,0.00079085585,1.0,0.0,0.34339622,0.0,-0.0011528757,0.005,0.0,0.0034906585,-0.43626228,4033.3186,0.0,5.083333,0.0887209,43816.5,0.20910867,0.0,0.72,0.0,0.0016618812,6.821747e-05,105.8,176.00235,4.20188,0.45049506,0.0091743115,0.9752475,0.0,-0.7,0.4403985,0.017453292,0.0,154.0,394.0,0.0,6.272877,31.364386,0.0,0.0,-0.05235988,-1528.0,183.0,-2.1931758,704.0094,0.0,208426.0,0.0,160.13115,6.8765974,0.120019265,0.0,0.0,0.0,0.0,4.6040606,1.4621172,-0.0,71708.0,144.0,759.68933,2.2450495,-0.4910216,0.558839,0.9537436,-0.99177885,0.43837112,0.6900761,-0.8132133,0.0,0.08726646,0.039183505,158.03957,0.0006524595,0.00017719078,0.012759379,1.0
6,1.0,2.1416876,1.0176065,1.0041623,39.0,4.0,0.0,0.017453292,-2239.0,-901.0,-62.238407,166.88733,-596.0,62.0,6.3062754,-0.7071823,0.7514419,23.989847,-252.98254,-177.5172,-962.0,-849.7042,1.0,213.0,-1.0,0.0,-1.0,0.010152284,-634.0,-55.727123,0.7615942,-630.0,62.0,22574.54,2837.0,0.0,357382.0,62.761593,2840.0,96.017456,0.7615942,7.272877,0.95257413,403.88733,2837.0,3.0,-633.0,53.292816,0.7615942,357358.03,0.95257413,1.7310586,22575.297,1.0174533,1.0,1125.0,2.3862944,64.0,0.0,59.272877,0.017453292,1.0,530.0,6.272877,181.0,-38.97508,0.0003597269,0.12693237,0.019762846,0.0007916779,-1.0,183.35379,0.0002685452,252.0,0.00079085585,1.0,0.0,0.116981134,0.0,-0.0015048564,0.0015873016,0.0,0.0034906585,-0.58168304,1863.5677,0.0,2.625,0.04581489,14926.499,0.313663,0.0,0.13259669,0.015873017,0.0017973097,4.547832e-05,105.8,176.00235,4.20188,0.10402685,0.0,0.6610738,0.0,0.0,0.95257413,0.0,0.0,232.0,394.0,0.0,0.0,37.637264,0.0,1.0,-0.06981317,-1899.0,63.0,-2.9242344,704.0094,0.0,208426.0,0.0,310.09525,0.0,0.120019265,0.0,0.0,0.0,962.0,2.3020303,0.7310586,0.0,24428.0,0.0,759.68933,0.0,0.98358774,0.99952203,-0.78494304,-0.9055784,-0.7880107,0.6900761,-0.8132133,0.0,0.08726646,0.02656063,49.497536,0.00043497302,0.00017719078,0.012759379,1.0
7,1.0,1.0,1.0,1.002079,567.0,1.0,1.0,-269.0,-6544.0,-361.0,-603.0,112.59155,503.0,601.0,6.3062754,-0.66019416,-0.007434944,35.992565,-338.98254,-94.46437,-963.0,-907.0,1.0,165.0,-1.0,-2.0,6947.0,0.007434944,-712.0,-595.7271,0.7615942,-148.0,-305.0,15412.565,6948.0,908.0,244019.0,602.0,6950.0,72.017456,0.0,6.272877,0.880797,446.59155,6949.0,2.0,-711.0,35.339806,6948.0,243983.0,1.6423912,1.5,15413.325,0.017453292,270.0,933.0,0.6931472,604.0,1.0,41.272877,1.0174533,269.0,531.0,7.272877,104.0,-566.96265,0.00041745187,0.25386474,0.0088495575,0.0,0.0,0.0,0.0,1206.0,0.00079085585,1.0,0.810241,1.135849,0.0,-0.0012388144,0.006756757,0.0,0.005817764,-0.21299545,3094.8093,0.0018248175,16.75,0.29234266,289863.0,0.20910867,0.0,0.34951457,0.0,0.0016618812,6.821747e-05,176.33333,352.0047,0.0,1.490099,0.0055555557,0.6633663,0.0,-0.3398058,0.880797,0.017453292,0.0,332.0,268.0,15412.563,6.272877,18.818632,0.0,1.0,-0.0,-1422.0,603.0,-0.7310586,481.5,1.8836969,142301.0,0.0,48.597015,4.694936,0.08194209,0.0,0.25879413,0.0,0.0,3.3717473,0.7310586,-0.7615942,161938.0,72.0,379.84467,2.2450495,0.25382337,-0.84150356,0.9537436,-0.99177885,-0.46947148,0.0,-0.089960165,0.0,0.05235988,0.039183505,121.26547,0.0006524595,0.00012976426,0.012759379,1.0
8,1.0,2.1416876,1.0176065,1.0041623,36.0,6.0,0.0,0.017453292,-2463.0,-915.0,-47.238407,107.59155,-596.0,47.0,2.912023,0.21785714,0.7514419,11.989848,-173.98254,-276.242,-962.0,-907.0,1.0,114.0,56.295776,-1.0,-1.0,-0.9898477,-535.0,-41.727123,-0.23840582,-200.0,47.0,22574.54,3060.0,0.0,357370.0,47.761593,3066.0,48.017452,0.7615942,7.272877,0.880797,396.59155,3059.0,2.0,-534.0,61.217857,0.7615942,357358.03,0.880797,1.7310586,22575.297,0.017453292,1.0,1126.0,1.3862944,48.999992,0.0,67.27288,0.017453292,1.0,531.0,6.272877,280.0,-35.987537,0.00026763775,0.09519927,0.028735632,0.0007916779,0.0,183.35379,0.000248887,192.0,0.00079085585,0.9999938,0.0,0.08867925,0.0,-0.0016494326,0.0,0.0,0.0034906585,-0.87252456,2010.1036,0.0,3.9999752,0.06981317,11315.25,2.291831,0.0,0.042857144,0.020833334,0.0016618812,0.00024922116,106.0,176.00235,4.20188,0.07885906,0.0014005603,0.6610738,48.0,-0.21785714,0.880797,0.017453292,0.0,282.0,394.0,0.0,0.0,50.183018,0.0,1.0,-0.10471976,-1068.0,0.0,-4.3863516,704.0094,0.0,208820.0,0.0,203.5,6.8765974,0.120019265,0.0,0.0,0.0,962.0,2.3020303,0.7310586,-0.0,18518.0,0.0,69.31472,0.0,-0.76825464,0.0706921,-0.78494304,-0.53657293,-0.9781476,0.6900761,-0.8132133,0.0,0.08726646,0.02656063,53.38962,0.00021748651,0.00017719078,0.012759379,1.0
9,1.0,1.0,1.0,1.002079,573.0,0.0,0.0,-269.0,-4042.0,-360.0,-603.0,228.1831,311.0,601.0,4.5217886,0.11965812,-0.007434944,30.992565,-61.982548,-227.57002,-962.0,-907.0,0.0,34.0,-2.0,-1.0,5234.0,0.007434944,-582.0,-597.3198,0.7615942,-90.70422,-305.0,15412.565,5234.0,908.0,244013.0,602.0,5236.0,60.017452,0.0,6.6801724,0.98201376,561.1831,5234.0,4.0,-579.98254,28.119658,5234.0,243983.0,1.743608,2.5,15413.325,0.017453292,270.0,889.0,0.6931472,604.0,1.7615942,33.680172,1.0174533,270.0,293.0,6.6801724,234.0,-572.9689,0.00014700014,0.3807971,0.032258064,0.0,0.0,0.0,0.0,1206.0,0.00039542792,0.5,0.810241,2.0546074,0.008726646,-0.0016931272,0.0,0.19039854,0.008726646,0.0,3439.3208,0.010869565,20.1,0.35081118,289863.0,2.4911208,28.647888,0.13247864,0.0016583748,0.003351583,0.00033861576,146.5,352.0047,0.0,0.50503355,0.0,0.22483222,0.0,-0.11965812,1.9640275,0.0,0.0,332.0,536.0,15412.563,0.0,11.360345,114.59155,2.0,0.0,-2320.0,0.0,0.0,963.0,1.8836969,78817.0,814.0,40.497513,0.0,0.08194209,2.850536,0.09113093,0.0,962.0,3.3717473,0.7310586,-0.7615942,161938.0,0.0,63.76954,0.0,-0.3048106,-0.9300838,-0.97265106,-0.40403765,-0.46947148,0.0,-0.089960165,0.00030461742,0.034906585,0.02656063,91.35053,0.0005437163,0.00012976426,0.012759379,0.0
